zip,data
73401,1
73501,76
73505,1
73521,2
73601,5
73644,2
73701,1
73857,1
73942,1
74006,1
74008,2
74011,2
74012,3
74014,2
74017,1
74019,1
74021,1
74023,1
74036,1
74063,3
74066,97
74074,1
74107,386
74112,25
74116,40
74129,191
74147,1
74301,9
74331,1
74344,1
74401,58
74435,1
74454,1
74501,1
74601,2
74733,101
74745,53
74857,1
74881,1
74953,145
75002,1
75006,1
75007,1
75013,1
75019,1
75024,1
75032,1
75034,2
75035,1
75044,1
75048,2
75051,1
75056,1
75057,61
75067,60
75068,2
75070,18
75074,1
75077,2
75080,1
75087,370
75090,151
75135,1
75142,1
75148,1
75150,286
75152,16
75154,21
75155,7
75156,1
75160,1
75166,1
75169,85
75181,1
75189,45
75206,1
75214,1
75229,1
75235,1
75254,1
75407,2
75409,1
75418,1
75421,1
75460,8
75474,30
75482,1
75491,1
75495,12
75497,2
75501,1
75551,1
75561,1
75605,32
75686,1
75703,1
75706,1
75707,1
75708,154
75713,1
75752,60
75762,29
75766,1
75773,13
75831,1
75844,1
75904,31
75946,1
75951,1
75964,259
76001,1
76002,1
76006,1
76009,892
76015,2
76017,2
76020,1
76028,28
76031,395
76033,118
76034,44
76039,1
76043,1
76048,2
76049,57
76051,1
76053,11
76054,1
76060,77
76087,147
76088,2
76107,1
76109,1
76116,57
76117,164
76126,2
76134,1
76140,330
76179,2
76205,2
76207,287
76208,2
76210,228
76226,1
76234,35
76244,1
76266,95
76271,1
76272,1
76301,1
76302,96
76305,75
76306,1
76308,1
76470,1
76502,1
76527,1
76539,1
76541,1
76643,167
76665,1
76692,2
76903,2
76905,142
77003,1
77009,1
77024,2
77032,11
77035,1
77043,1
77059,1
77065,20
77070,1
77074,376
77079,1
77084,1
77089,1
77090,105
77092,1
77094,86
77098,1
77301,86
77302,1
77303,1
77304,3
77316,2
77327,76
77331,1
77340,1
77346,1
77355,2
77356,5
77367,1
77373,119
77379,1
77388,18
77393,1
77399,1
77423,2
77429,29
77441,2
77447,1
77449,1
77484,1
77492,1
77494,593
77511,107
77523,1
77531,2
77535,1
77541,1
77546,2
77551,1
77568,135
77573,123
77584,1
77586,1
77591,75
77630,3
77632,1
77659,1
77803,54
77871,1
77904,22
77905,1
77987,1
78006,415
78023,1
78028,41
78052,1
78070,74
78108,1
78112,1
78114,2
78121,1
78130,370
78132,45
78155,387
78163,1
78216,1
78227,57
78238,49
78240,1
78248,1
78253,1
78254,6
78256,1
78258,1
78260,3
78382,166
78383,1
78411,1
78413,1
78416,3
78418,116
78504,1
78537,163
78552,2
78559,111
78572,1
78574,2
78597,1
78610,440
78611,1
78612,70
78613,2
78624,3
78626,307
78633,4
78640,48
78642,1
78652,1
78654,1
78664,116
78666,1
78669,1
78681,2
78724,1
78730,1
78734,2
78738,1
78741,2
78746,1
78945,1
79065,1
79068,1
79072,1
79323,1
79331,2
79423,125
79453,1
79556,84
79601,102
79606,1
79707,2
79711,1
79734,1
79765,1
79769,1
79821,114
79906,1
79934,1
79936,1
80002,1
80003,1
80007,1
80013,1
80015,1
80016,3
80020,3
80023,1
80026,2
80031,2
80033,1
80104,2
80107,1
80109,2
80120,1
80123,1
80124,1
80126,1
80127,3
80129,1
80130,1
80132,1
80134,2
80135,1
80138,3
80203,1
80206,1
80207,19
80214,2
80221,81
80223,2
80228,2
80233,1
80235,1
80260,6
80401,135
80424,1
80447,1
80487,1
80501,1
80504,702
80516,1
80517,1
80524,1
80525,1
80538,2
80550,2
80601,24
80602,1
80615,2
80620,60
80621,1
80632,1
80634,1
80817,132
80831,1
80863,1
80904,2
80905,16
80906,1
80907,78
